[2024-03-07 16:14:42] Your interaction is being stored
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:16] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:15:17] the user selection is 0.
[2024-03-08 09:19:32] Your interaction is being stored
[2024-03-08 09:19:34] the user selection is 1.
[2024-03-08 09:19:44] Your interaction is being stored
[2024-03-08 09:19:46] the user selection is 1.
[2024-03-08 10:14:08] Your interaction is being stored
[2024-03-08 10:14:24] Your interaction is being stored
[2024-03-08 10:14:47] Your interaction is being stored
[2024-03-08 10:14:57] Your interaction is being stored
[2024-03-08 10:14:58] the user selection is 1.
[2024-03-08 10:15:35] Your interaction is being stored
[2024-03-08 10:15:36] the user selection is 1.
[2024-03-08 10:21:34] Your interaction is being stored
[2024-03-08 10:21:36] the user selection is 1.
[2024-03-08 10:21:50] the user selection is 1.
[2024-03-08 10:22:04] the user selection is 1.
[2024-03-08 10:22:19] the user selection is 2.
[2024-03-08 10:23:02] Your interaction is being stored
[2024-03-08 10:23:03] the user selection is 2.
[2024-03-08 10:24:10] the user selection is 3.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
[2024-03-08 10:24:22] the user selection is 0.
